1s,2s,3s,4s,5s,6s,7s,8s,9s,10s,appliance
54.40913,52.82404,52.16361,52.06719,54.93468,53.30927,51.11671,50.85804,54.51577,53.1605,Electric Fan
31.55993,25.72226,58.40187,39.31124,27.52372,20.69501,54.74752,33.07896,42.00484,42.31488,Laptop Charger
6.52949,11.65121,8.55069,7.15609,5.82255,11.92474,8.38809,7.37304,5.6231,5.79421,Desk Lamp
0.52415,0.42266,2.74469,0.61402,0.15935,0.71756,0.72099,2.11106,1.65468,0.16655,Phone Charger
1.56581,1.43127,4.30846,0.03618,0.24545,1.39902,2.22337,1.39255,1.30824,0.76199,Monitor
50.53046,52.71638,49.87959,51.25975,52.98701,51.56104,52.1494,52.71393,51.49865,53.30685,Electric Fan
38.76776,35.70654,38.04325,38.89167,40.75656,36.97,36.25905,35.73499,39.31435,33.27553,Laptop Charger
12.61952,10.49965,8.61131,5.79421,5.48876,11.63378,12.44527,8.10843,5.28024,3.21837,Desk Lamp
0.79945,1.08484,1.56581,1.08484,0.78244,0.29695,1.45058,0.76881,1.62301,0.95142,Phone Charger
2.23545,2.13238,0.66608,0.45776,0.18472,0.07369,2.21128,1.64835,2.43915,1.94842,Monitor
52.52509,52.58155,51.91485,51.10415,51.09786,51.92724,54.6151,53.41109,53.11671,52.14817,Electric Fan
20.05179,27.51152,39.15802,24.32187,68.42235,40.17971,30.00222,29.47566,32.89934,29.72346,Laptop Charger
7.00703,8.66369,8.65966,9.96004,10.67891,8.82398,8.48987,6.66022,5.6851,7.09048,Desk Lamp
2.12325,2.19614,1.68311,2.01926,1.50513,0.25259,0.32331,0.76199,0.64511,1.37639,Phone Charger
0.03694,1.26912,1.36667,0.78924,0.155,2.00389,0.10156,1.62301,1.15242,2.07136,Monitor
52.09193,51.9793,53.33837,52.88573,51.657,53.68903,52.40216,51.39557,54.52827,51.1299,Electric Fan
30.67915,24.76195,47.76812,34.54435,33.5178,50.12967,33.05766,26.89323,36.28882,22.68756,Laptop Charger
13.07575,7.77398,4.06735,5.32898,5.9916,13.14767,8.34313,7.38166,9.18772,12.27308,Desk Lamp
3.02063,1.18721,0.84017,1.16417,1.56262,1.5719,1.29847,0.22573,1.46023,1.05496,Phone Charger
1.81179,1.0981,0.76881,1.78053,2.30772,0.59707,0.54055,1.57854,1.2887,2.68648,Monitor
53.20547,54.58478,51.55542,52.56315,53.70833,52.22718,52.55271,49.81547,52.82037,54.12169,Electric Fan
17.81274,32.00805,45.50761,29.20879,17.78817,36.12319,45.29026,20.0619,27.12204,28.40419,Laptop Charger
5.39696,5.20195,11.63727,9.04619,3.80607,13.66114,10.23345,5.23136,12.14733,7.67668,Desk Lamp
1.58808,0.40859,1.40182,1.23315,1.98235,2.43915,1.24297,0.5367,0.91782,1.22654,Phone Charger
1.78053,0.30958,2.41536,2.32572,2.86035,1.48911,0.05802,1.18392,0.04428,0.12536,Monitor
52.39662,51.84536,52.44398,53.74508,54.44191,52.85764,52.58339,53.09725,52.35784,52.2062,Electric Fan
38.68997,36.04016,32.42087,27.4586,39.22263,23.5497,19.46835,43.36371,13.38639,38.67346,Laptop Charger
6.58371,9.05802,7.33418,7.65122,10.9971,5.76581,12.28663,8.0337,3.29668,11.1295,Desk Lamp
0.96961,1.14109,0.38745,0.0958,0.17357,2.19614,2.30772,0.42969,0.7981,0.42969,Phone Charger
2.22941,1.89271,2.46884,0.50672,0.95142,1.52752,0.1305,2.0346,2.10801,2.12629,Monitor
50.41177,50.55138,52.29501,52.81975,52.98517,54.18215,55.2115,51.27917,52.56069,53.05038,Electric Fan
14.96943,38.70963,23.28078,50.81198,26.75653,49.74806,31.93703,21.85388,53.57921,33.43425,Laptop Charger
7.52764,8.52233,10.27806,3.77914,10.96118,9.27762,4.68836,8.87977,7.4548,8.60323,Desk Lamp
2.00697,0.31313,0.34219,0.99161,0.24443,2.33471,1.21348,0.18094,0.57629,1.7993,Phone Charger
2.22941,1.24951,0.48676,0.67296,2.46291,1.43771,1.4827,2.5162,1.01832,1.41838,Monitor
50.96013,54.66323,50.81135,54.06237,52.88818,49.52348,50.38,54.76886,51.63706,50.85299,Electric Fan
35.38735,50.5989,37.95711,34.37402,50.3253,33.1685,14.51364,39.58695,24.7071,46.53787,Laptop Charger
8.46956,5.35815,10.06159,6.46148,5.09367,11.40952,8.59516,9.19947,6.88776,5.37757,Desk Lamp
2.36165,0.49625,0.43672,1.28217,0.94135,0.03983,0.31313,3.23239,0.6764,0.95352,Phone Charger
0.44374,1.41838,2.06524,0.43672,1.74918,2.79107,3.07175,0.91109,1.15099,2.68064,Monitor
50.73429,52.91076,53.13192,52.70475,52.2062,52.86436,50.72039,55.25861,52.00283,53.20243,Electric Fan
32.86101,20.32999,37.21382,18.23656,30.31415,31.72784,29.19516,31.25729,14.32309,30.18985,Laptop Charger
8.05033,11.02938,6.53854,6.08942,12.87848,8.12914,5.80839,3.7089,11.00069,8.979,Desk Lamp
0.93747,1.83986,0.48577,1.03166,2.58987,1.56581,0.91445,0.31668,2.053,0.33441,Phone Charger
1.78679,0.56935,1.87408,2.12629,3.68178,3.11703,2.71561,1.93607,2.7621,0.72783,Monitor
51.32863,52.31966,52.2204,52.87779,51.36117,52.21855,52.60609,54.18873,53.06255,53.42077,Electric Fan
34.0861,13.3977,31.44024,31.18499,16.71805,26.53277,40.31768,16.59005,35.82358,36.51807,Laptop Charger
7.3385,5.71838,12.05514,8.8917,5.0986,6.4251,10.2632,13.91225,7.84976,5.79421,Desk Lamp
0.71756,1.2266,1.05828,0.62127,1.12127,0.16614,0.92118,1.11796,0.24187,1.50193,Phone Charger
0.40155,2.42131,1.24951,2.53982,0.98492,0.54851,1.35371,2.98074,2.63387,0.32378,Monitor
51.82922,54.25929,52.60302,53.2243,52.72496,53.86545,50.99538,52.62448,53.11793,51.99106,Electric Fan
31.42364,30.74202,22.69105,28.16496,28.66469,29.26134,15.27082,57.03048,40.56146,31.88232,Laptop Charger
5.35815,15.02243,11.32483,8.34313,2.86035,2.33171,8.91555,10.56568,12.38801,7.6682,Desk Lamp
1.29196,1.2887,2.81709,0.1088,0.56369,0.83,1.13449,0.01129,0.57629,2.33771,Phone Charger
1.25138,0.49443,0.04428,1.24951,1.27565,2.61629,1.61032,2.4451,1.96694,1.83051,Monitor
53.20547,52.45935,51.54981,52.04491,51.00482,53.23037,51.71176,55.34154,51.56166,51.17446,Electric Fan
29.3507,16.47005,28.57376,29.51239,33.27818,14.74409,39.99464,25.68596,27.59178,32.03442,Laptop Charger
6.67818,4.32405,6.90548,13.49763,9.87315,11.21495,11.51492,12.34751,10.20739,8.14568,Desk Lamp
2.50142,1.43127,0.274,0.40859,0.00763,1.56899,0.61782,0.07981,0.80964,2.16582,Phone Charger
1.15099,0.14758,0.58322,0.16242,2.22941,2.12629,4.50987,0.65231,0.04347,1.73034,Monitor
52.34307,52.93517,51.55667,50.94375,50.97524,50.49748,53.44196,52.90038,52.13457,52.71699,Electric Fan
30.47017,15.11906,30.39838,42.8861,22.07053,19.69438,34.25233,31.33038,26.31502,40.52053,Laptop Charger
3.98786,8.87579,15.11303,0.04347,6.16357,13.12808,5.83671,9.92986,1.03166,7.85816,Desk Lamp
0.3698,0.85709,0.8875,0.76653,0.90772,2.25959,0.63733,0.57282,0.30958,1.20692,Phone Charger
1.32775,0.50672,0.26687,1.57218,1.25138,1.08484,0.89087,3.08875,1.87408,0.70729,Monitor
54.86011,53.42077,52.08512,50.89649,51.55293,52.09193,52.92296,50.19538,51.87205,52.82465,Electric Fan
20.15783,31.07818,33.88528,16.16478,47.69236,32.14247,12.42339,38.37757,39.38885,32.31623,Laptop Charger
8.73999,4.24594,0.54851,11.30006,3.46853,11.9763,1.41838,12.10641,3.23519,8.64758,Desk Lamp
0.98169,2.37957,1.10473,0.25973,0.07981,2.43321,0.85709,0.00699,1.46344,0.32023,Phone Charger
3.10007,2.81998,0.74834,1.75546,0.99161,0.72783,1.03832,0.68021,1.78679,1.37315,Monitor
54.18455,52.71271,53.19757,53.18116,52.63123,52.53553,53.8438,52.24569,50.53617,53.21641,Electric Fan
25.83626,37.1968,15.59095,28.35647,14.09813,43.96801,12.31878,30.85905,20.32999,9.24444,Laptop Charger
5.4984,5.40181,11.65817,1.61667,17.36032,6.89219,0.0143,8.36358,3.43543,11.21495,Desk Lamp
2.01926,0.47177,0.67983,0.30448,0.4638,0.42969,0.62818,0.05162,0.42266,0.75175,Phone Charger
1.46344,1.39255,0.00032,2.7737,0.00763,0.57629,1.48911,0.33087,2.83153,2.07136,Monitor
52.04244,52.51833,53.47463,55.45724,51.0809,53.18664,53.40321,53.94838,51.61526,52.55517,Electric Fan
30.3454,32.15335,17.82501,38.30867,14.04786,34.50827,48.45211,15.49607,33.33732,24.08912,Laptop Charger
5.00451,7.70635,9.99395,2.06524,16.37538,6.88333,0.73467,17.71571,7.3385,2.68064,Desk Lamp
1.12458,0.31954,0.38003,0.64198,0.91744,3.12268,0.46827,0.77903,0.11966,0.30071,Phone Charger
1.34074,0.03618,3.22398,3.42438,2.26561,0.98975,0.84356,2.13238,2.4094,1.52113,Monitor
51.60778,49.2644,52.50543,50.35202,52.70291,50.04473,52.51157,51.90493,52.60793,51.17133,Electric Fan
28.12294,36.45962,30.44751,23.44171,36.06674,22.09425,24.08688,45.8032,12.61451,34.49882,Laptop Charger
13.21612,3.6383,11.08307,3.99849,10.61689,9.22294,2.15671,12.78254,5.20686,12.52586,Desk Lamp
0.08707,0.83339,0.64542,2.29871,2.4451,0.55546,1.49872,1.0483,1.78053,1.41515,Phone Charger
0.83,2.56928,0.07981,0.04428,2.52802,2.5634,2.7679,0.47877,1.13119,1.20364,Monitor
50.80819,51.49428,54.27244,50.74251,50.67422,51.74969,51.31674,51.76026,52.69495,51.52299,Electric Fan
22.83627,28.19395,28.40618,27.01193,35.87115,10.07847,36.83455,18.81017,32.08076,27.16415,Laptop Charger
3.62741,5.29976,10.74075,3.9293,14.15456,6.32005,2.9006,10.56201,4.64266,13.51049,Desk Lamp
0.66264,2.01926,1.44415,0.85709,0.27043,2.74178,0.08106,0.62127,1.12458,1.44415,Phone Charger
2.63972,0.76881,0.98492,1.59762,0.97823,0.88412,3.59468,1.73034,0.67296,2.24753,Monitor
52.86069,52.77023,52.80142,53.5345,53.1009,50.8883,54.4127,51.65637,54.55028,49.8283,Electric Fan
32.62043,20.24717,32.84495,21.76299,37.10507,15.70466,35.47661,25.671,37.73308,39.48413,Laptop Charger
2.07748,13.33949,6.64675,3.1678,6.95412,3.36345,11.64772,2.99785,14.91936,5.29488,Desk Lamp
1.52113,0.4791,0.02525,1.4216,1.91315,1.45701,0.35353,0.61013,0.55983,1.03499,Phone Charger
0.48676,3.66549,0.71414,1.00497,1.45701,2.38554,2.39151,2.45698,2.50438,0.13276,Monitor
51.93035,49.22489,52.27652,52.50789,52.10676,52.17472,49.7975,50.35902,52.4323,50.81261,Electric Fan
40.18733,19.76083,59.32539,37.3563,53.39776,43.50718,27.5532,32.4695,35.39578,33.5424,Laptop Charger
8.33085,4.27202,12.81235,7.53619,1.661,13.16725,7.59167,6.2466,8.73999,2.33171,Desk Lamp
0.78584,2.18045,0.43707,1.7586,0.01129,0.48577,0.64542,0.36273,0.32708,0.5137,Phone Charger
0.58689,2.55161,1.21676,2.45104,3.42438,0.47177,1.89271,0.50672,1.09147,1.00497,Monitor
53.28986,53.62931,54.0168,51.93406,53.54719,50.72797,52.80693,53.47887,52.52079,53.23706,Electric Fan
45.30205,31.72876,19.29253,49.54217,31.07167,22.92542,37.79479,16.62709,32.43169,28.91561,Laptop Charger
15.03453,3.33567,13.43321,9.2542,1.89891,11.04729,3.44647,11.08665,1.96694,16.51297,Desk Lamp
0.31668,0.54156,0.61091,0.88412,0.5021,0.82322,1.03499,0.97488,0.6764,0.38745,Phone Charger
0.6867,1.69257,1.46344,1.52113,0.66608,1.71776,0.87737,0.04428,2.37957,0.97153,Monitor
53.32625,53.61905,52.74453,50.02811,52.68515,50.7861,48.61598,52.668,55.09714,54.25331,Electric Fan
20.34628,47.28934,25.45556,21.53222,36.32518,30.26581,25.31662,34.10431,11.07592,40.82745,Laptop Charger
4.09375,8.65161,4.66807,12.63621,2.16886,14.17334,2.14455,10.10282,6.45694,7.56608,Desk Lamp
1.89533,2.31972,1.66416,0.65231,1.56581,0.36488,0.98572,0.61436,0.98826,1.56899,Phone Charger
1.5849,2.4451,1.22987,3.01494,1.77426,2.24753,1.32775,1.9546,1.56581,0.74834,Monitor
53.19272,54.07736,51.60841,51.40495,50.17242,52.13581,51.48928,51.04884,52.73536,51.75653,Electric Fan
31.73608,28.62617,46.63548,34.01231,29.17762,56.86866,31.34424,20.9356,37.18382,34.80632,Laptop Charger
12.13711,2.41536,9.0659,10.72985,3.85442,12.62953,2.25959,4.46363,15.25733,3.21276,Desk Lamp
0.51021,0.06166,1.9206,0.50978,0.88547,1.75546,0.4791,1.27891,1.33425,0.85759,Phone Charger
1.71776,0.155,0.19217,0.45776,1.01165,3.78992,1.1905,1.64835,1.60397,1.17734,Monitor
51.14183,51.83729,54.7991,52.12469,52.03873,53.76676,52.12469,52.7947,50.86056,51.72731,Electric Fan
20.25973,53.17083,34.60355,28.61036,25.98595,37.09938,27.80937,22.24328,58.24721,38.5427,Laptop Charger
11.61634,2.42131,8.35131,8.75602,6.30172,5.13806,4.50474,15.65303,8.0877,2.88337,Desk Lamp
0.23694,0.0216,0.61436,0.76881,1.0483,0.34858,2.58693,1.87408,0.17734,1.87408,Phone Charger
1.01165,3.22398,1.60397,1.04498,2.053,0.95813,0.3592,3.06608,1.35371,1.26912,Monitor
51.91546,53.26559,52.95347,49.83022,52.64042,51.24032,51.85095,55.3333,53.58283,53.77158,Electric Fan
27.99059,32.48929,51.50614,39.23274,42.36906,59.08217,41.32252,34.51428,26.21302,31.92062,Laptop Charger
14.20774,3.62196,12.82228,4.64266,11.40599,10.91079,3.58922,13.86794,9.10922,2.45698,Desk Lamp
2.053,0.70386,1.47949,0.93463,0.44023,0.16295,2.21128,0.274,2.37061,0.50323,Phone Charger
1.83051,1.69257,1.99774,0.78244,1.63569,1.05828,2.49846,1.79304,0.88412,1.37962,Monitor
51.02998,53.93276,52.41938,52.69433,51.38869,52.37324,53.08872,51.12174,51.64205,51.4818,Electric Fan
41.67073,24.67855,33.19063,41.23435,36.85089,29.38561,22.6864,31.6802,37.27944,22.59077,Laptop Charger
15.09494,7.2084,0.85709,7.61296,5.41633,9.86936,0.6592,5.58483,14.89504,3.90794,Desk Lamp
1.89581,3.1678,0.57915,1.62301,0.24545,0.94806,0.30448,0.67983,0.82661,1.18117,Phone Charger
2.36763,1.29521,0.17375,3.70348,0.86386,0.18813,0.00763,2.55161,0.6592,0.5346,Monitor
50.44353,53.76616,50.60017,51.91112,50.89902,52.05234,52.86985,52.16299,52.05667,52.72189,Electric Fan
16.91878,34.15371,36.51313,35.34857,31.11072,24.88887,38.40447,35.05405,38.65064,22.83975,Laptop Charger
11.44471,0.20966,5.48876,11.51142,5.26071,11.51492,2.81421,5.71838,11.90753,2.61629,Desk Lamp
0.39802,0.63733,1.6008,1.29521,1.33749,0.27043,0.72099,0.0216,0.31954,1.02499,Phone Charger
1.04498,0.44374,0.95142,2.90634,1.99774,1.63569,1.11796,0.78924,0.84566,0.4791,Monitor
53.27954,50.48352,53.09786,52.44583,51.50739,52.2352,52.8002,54.47706,50.39207,52.42553,Electric Fan
17.76222,28.78395,39.78275,36.60026,30.78044,28.45187,22.1061,45.73581,36.73802,37.36922,Laptop Charger
9.82386,9.35546,4.50474,16.28327,7.71905,9.49867,15.17325,2.87186,7.20404,15.03755,Desk Lamp
0.28112,0.09211,0.51718,2.16582,0.65679,0.5137,0.55546,0.29695,0.70729,0.95477,Phone Charger
0.69357,0.07981,1.65468,3.1678,0.43672,1.70517,1.62935,0.02889,2.53982,2.14455,Monitor
52.6876,52.93578,52.65207,52.40708,53.7035,54.90984,50.96516,50.56785,51.13241,54.54076,Electric Fan
25.25289,18.28357,27.36071,39.70729,34.29034,31.73242,27.25231,20.18806,54.06597,40.07425,Laptop Charger
1.7993,7.03343,11.65469,1.76173,6.11727,15.0073,2.41536,11.19006,3.34123,4.40176,Desk Lamp
2.10191,1.81803,0.274,1.11135,2.19311,0.80285,0.10688,0.79945,0.06633,2.2957,Phone Charger
1.10473,0.28112,1.23643,1.43771,2.06524,2.58693,0.18472,2.77949,2.94073,2.01619,Monitor
51.9923,54.34887,52.74148,51.29671,53.46919,52.94615,49.18146,52.50728,51.91918,52.57971,Electric Fan
30.49564,16.03558,24.30299,34.59154,39.51276,30.07376,23.83116,34.0592,34.98013,39.78351,Laptop Charger
12.01061,10.20367,4.31886,14.34485,2.24149,4.50474,12.93125,6.32921,6.14043,10.51434,Desk Lamp
0.30602,1.24624,0.02594,0.12327,1.73348,1.30824,1.2397,1.57536,0.67296,1.05828,Phone Charger
3.78992,2.053,1.661,0.74151,1.61032,1.2102,1.93607,0.89087,1.57218,0.57915,Monitor
54.20249,53.12949,51.10226,53.12158,53.76676,53.04428,53.56109,51.90802,53.5931,54.30768,Electric Fan
23.49973,18.60783,29.86931,37.92996,30.91884,36.16631,20.12631,28.52525,41.67592,28.91169,Laptop Charger
3.55093,3.21837,9.80488,11.09022,5.14298,6.99382,12.94771,9.33603,2.0958,4.7995,Desk Lamp
2.48959,0.1989,0.28567,0.70367,2.90921,2.14151,0.10688,1.22987,0.36627,3.01494,Phone Charger
0.41041,2.18099,1.61667,0.2383,0.05075,2.73307,1.0981,1.57218,1.03832,1.9175,Monitor
51.53172,52.06904,50.39207,53.49218,51.76399,55.11307,51.1638,51.34178,54.46276,52.93334,Electric Fan
17.38526,29.94013,37.81321,32.48749,29.43211,24.87139,34.43775,21.77017,29.73115,37.67852,Laptop Charger
6.53402,11.57443,14.09813,9.0225,6.14043,5.44051,5.06895,7.76131,8.63147,9.79348,Desk Lamp
0.49974,0.24068,1.99833,1.29196,1.96694,1.65784,4.0647,1.1905,0.44852,1.16088,Phone Charger
2.15671,3.17905,1.01165,2.7621,0.23694,1.26912,3.26877,1.52752,0.5137,1.63569,Monitor
51.82736,53.01565,54.2312,52.27221,52.82587,51.27478,54.79198,54.21924,52.10923,52.69802,Electric Fan
33.72554,51.26162,36.17128,34.89587,34.96823,33.63012,32.58364,37.65201,30.53053,25.13485,Laptop Charger
9.01855,12.49231,13.14767,11.58492,6.04757,2.43915,3.07742,2.64558,3.62741,2.84883,Desk Lamp
1.16062,1.56581,0.74834,1.20364,0.68327,1.30498,0.27441,0.37686,1.19378,0.99829,Phone Charger
1.54668,0.98492,0.48577,0.80964,1.55943,2.52211,2.40344,3.53997,0.33087,2.02847,Monitor
52.35662,52.03625,55.09065,51.57288,54.21864,51.86956,52.08636,53.70591,53.39534,52.57419,Electric Fan
25.30258,24.29633,32.78513,32.1896,34.54864,37.87082,39.4849,33.44658,38.53481,27.81138,Laptop Charger
2.28367,3.96659,4.22504,4.23027,7.63422,8.54259,11.31775,12.32723,12.31371,8.75602,Desk Lamp
1.22987,0.64887,2.4094,0.85709,1.64202,0.69193,0.98975,0.18813,0.39142,0.75175,Phone Charger
2.36165,2.15063,1.65468,0.86157,2.79107,3.30226,3.10573,1.20364,0.57915,2.80843,Monitor
51.30985,51.9353,53.38262,52.68392,51.52049,52.62387,52.12469,53.34201,52.1846,53.94717,Electric Fan
20.82479,23.56105,28.90188,38.95741,33.86523,27.01297,29.5037,35.79351,30.06233,31.84763,Laptop Charger
7.98372,4.02501,9.11315,11.92474,8.78803,2.5162,8.68379,9.85799,7.10362,10.25205,Desk Lamp
1.14109,0.40281,2.1202,0.99378,0.697,1.2102,0.84017,0.95142,0.35566,0.20607,Phone Charger
2.24753,0.37333,1.28217,0.15935,2.70979,1.13119,2.07748,1.71147,0.274,3.09441,Monitor
51.96195,53.71857,52.17287,53.85222,54.04439,52.84786,53.46919,52.19633,52.33814,54.45621,Electric Fan
31.49092,34.90523,22.59895,33.59593,48.29304,22.448,30.24873,35.44211,30.7167,22.59311,Laptop Charger
8.73197,5.92607,11.55345,9.09741,10.98992,9.60253,5.70888,10.54736,6.03825,9.12887,Desk Lamp
1.21348,1.2102,0.77441,1.93297,0.42183,0.30958,3.1903,0.94806,0.06265,1.01165,Phone Charger
2.47477,3.3801,0.73467,1.44415,0.13772,0.222,1.768,1.61032,1.7993,0.93346,Monitor
51.7789,53.83418,53.20304,54.87314,53.92435,54.64897,53.52604,50.64323,51.7242,51.95017,Electric Fan
42.68134,36.69051,32.95277,33.31967,23.98617,23.33565,23.58033,28.61925,34.64555,39.55991,Laptop Charger
6.55662,9.40589,6.65573,8.59112,9.64852,8.48987,15.21533,8.4533,10.90358,4.1201,Desk Lamp
0.56588,1.27628,0.39521,1.04498,0.58322,1.30173,1.59444,2.10496,0.91445,0.13646,Phone Charger
2.18705,1.64202,0.155,2.65143,1.97311,1.20364,2.02847,0.38745,0.76199,1.8492,Monitor
53.24859,50.8429,52.51649,50.84794,48.66048,55.08357,51.08341,53.95738,54.41032,55.00267,Electric Fan
37.03189,41.66109,31.97801,27.82854,28.25385,29.81852,38.63254,33.36554,41.51923,41.37923,Laptop Charger
9.80488,8.55069,8.31856,9.99395,4.58662,8.7079,8.08355,9.68677,8.17874,6.13117,Desk Lamp
0.64542,1.06493,0.75858,1.24951,2.44807,0.15129,0.33841,0.75517,1.64519,0.76881,Phone Charger
2.01004,1.50193,1.20364,0.54851,2.60455,3.71431,1.20364,3.07742,1.70517,0.69357,Monitor
52.79286,52.04244,51.1299,53.93516,50.70775,50.373,52.1253,52.1185,52.50666,54.15342,Electric Fan
31.69945,30.34351,34.69435,18.81939,16.93568,27.9524,21.75221,30.5748,32.23305,34.96823,Laptop Charger
9.37875,4.88483,10.43342,7.04222,11.73813,5.05905,10.87472,6.94529,10.38915,6.75874,Desk Lamp
0.61436,1.08816,0.40859,2.69814,1.22004,0.14493,1.37315,0.46762,2.31672,1.18063,Phone Charger
3.08875,2.7679,1.39255,0.55597,1.32775,0.08843,0.81643,0.7981,1.07157,3.67636,Monitor
52.40093,52.81975,50.55202,52.95835,53.3705,51.8919,54.04139,51.54482,55.66464,53.44801,Electric Fan
30.62372,24.84188,22.75038,36.2276,32.4533,29.11521,23.50313,23.10759,32.56569,34.57095,Laptop Charger
6.4751,9.5218,6.26499,11.25755,8.14982,11.63378,8.05864,5.35815,11.17226,6.61526,Desk Lamp
0.92455,0.20607,1.26259,0.13411,0.22573,1.68311,0.89424,1.25278,0.86953,1.99467,Phone Charger
1.18392,1.78053,2.31372,1.81179,1.77426,0.94471,2.82576,1.17076,3.29668,1.17734,Monitor
52.13395,53.62449,53.12827,52.19139,51.79568,52.25186,53.45225,51.34866,53.31231,50.6236,Electric Fan
36.2185,37.61987,32.38752,28.84984,33.79719,22.75735,17.18511,25.30366,28.74851,32.12796,Laptop Charger
5.99627,12.6095,8.42072,7.91267,11.38132,10.97915,7.65122,2.52211,9.0856,12.85536,Desk Lamp
1.16417,1.89271,1.54029,2.16886,0.01795,0.32378,1.04498,1.01499,2.14759,2.68356,Phone Charger
0.32708,1.34302,1.05828,0.77441,3.17905,1.59126,1.02499,0.36488,0.84356,1.5849,Monitor
51.71984,51.90678,53.29047,53.47343,51.05199,51.76399,54.02579,54.82872,55.16378,54.57705,Electric Fan
37.69939,42.30901,34.29034,36.62325,34.92312,41.60691,33.72729,30.48527,28.8174,33.84605,Laptop Charger
9.85799,9.49095,9.50638,12.32385,8.83196,6.14043,5.24115,3.68178,5.91199,10.17757,Desk Lamp
3.2911,1.19707,0.2918,0.55199,0.74834,0.98492,0.90098,1.81179,1.68941,0.78924,Phone Charger
2.28969,0.75517,1.73034,0.0958,1.26912,0.90435,0.20966,0.23694,0.00699,1.55306,Monitor
53.4238,50.19602,53.59552,51.13492,54.80443,53.61362,50.61537,54.46634,53.56411,52.76962,Electric Fan
53.27894,53.52846,42.34856,34.516,40.82444,36.43409,56.39242,52.97725,32.53245,19.59955,Laptop Charger
12.00376,10.64245,11.6721,13.66433,12.57274,10.42605,7.43762,11.61634,10.59495,11.83163,Desk Lamp
2.96932,1.18063,1.38932,0.45776,2.0897,1.76173,0.92791,0.73467,2.41833,2.62801,Phone Charger
0.97153,1.67364,2.053,3.41332,2.15063,2.02233,0.56241,0.72783,3.27435,0.07369,Monitor
50.90721,52.27221,53.38747,54.646,52.38739,53.07107,52.48086,52.36462,52.17163,52.47655,Electric Fan
33.61346,34.93163,21.03623,29.83673,32.99013,13.56348,27.27279,36.82474,30.81696,30.25917,Laptop Charger
11.20784,12.74604,15.8882,12.67954,9.56413,9.48709,6.40687,2.86611,3.80607,8.0877,Desk Lamp
1.68941,0.60626,0.20966,0.16655,1.38932,0.33087,0.11057,1.75546,1.42805,0.50323,Phone Charger
1.57218,1.90511,0.25941,1.69257,0.83,1.39255,2.86035,1.20364,0.45615,0.99829,Monitor
52.37878,53.62026,54.13546,50.62739,51.89128,53.9874,51.64454,52.19263,52.31904,53.03453,Electric Fan
31.51577,32.84941,34.814,34.57181,40.51067,32.35415,39.24597,35.46904,39.26618,27.41784,Laptop Charger
9.24639,11.16158,14.49666,9.77447,5.9916,3.6056,4.99457,5.07884,8.30627,9.14851,Desk Lamp
0.2633,1.43127,1.09479,0.65576,1.67995,0.72783,0.72441,0.93127,0.71071,0.33796,Phone Charger
1.41838,1.9175,3.33011,2.38554,1.82427,1.06493,1.42483,1.03832,0.57629,1.32775,Monitor
51.89934,51.86956,53.84681,54.3435,51.11671,54.11271,52.03501,54.46931,53.69326,52.36462,Electric Fan
36.39616,17.45305,37.36114,15.50943,28.17495,29.72154,15.48121,36.992,20.02902,32.56299,Laptop Charger
10.06159,10.46288,11.8178,4.72381,5.98225,6.29713,8.33904,11.95569,11.3425,3.4575,Desk Lamp
0.38039,0.32378,0.43707,0.27441,0.60053,0.00763,0.80601,1.04637,3.11421,0.86386,Phone Charger
0.95813,1.16417,1.54029,2.62801,0.15214,2.14455,1.90511,2.25356,1.02499,1.02499,Monitor
54.81095,52.28577,54.35723,53.49097,51.84909,51.97124,52.71455,51.6271,54.22521,51.60592,Electric Fan
36.0983,20.81985,35.70151,30.50885,15.44552,38.20077,35.07443,18.01257,43.85637,27.80634,Laptop Charger
2.62801,5.23625,3.91862,6.81225,6.97178,9.72113,10.28177,13.17051,11.9385,6.61526,Desk Lamp
0.06166,1.00163,0.65231,3.60287,0.82661,0.11966,0.06265,0.86048,1.34398,0.42266,Phone Charger
1.23643,0.40155,1.13779,0.36627,1.22987,0.34504,0.05898,2.39151,0.31954,1.30173,Monitor
52.77635,51.69247,54.08695,51.89252,51.2353,54.95361,50.50699,51.31236,50.05942,54.90865,Electric Fan
68.16194,35.63449,27.5725,29.61952,32.63298,23.35963,58.22694,33.13217,50.23999,35.25399,Laptop Charger
5.064,3.77375,7.69788,7.40751,12.23916,12.39813,5.08378,3.56188,2.5928,4.23549,Desk Lamp
0.18813,1.73663,1.04165,0.55212,1.19707,0.00334,1.17405,0.56935,1.2102,0.54851,Phone Charger
0.74834,0.05075,0.54826,0.0958,0.07256,2.33771,1.5849,1.69257,0.32708,1.32125,Monitor
52.64287,52.14569,52.75983,53.35171,53.45346,52.35538,53.84441,50.62803,52.74209,54.21446,Electric Fan
23.41209,39.97778,18.90622,25.06537,28.59058,24.41165,33.6888,36.12319,21.63338,25.54253,Laptop Charger
7.47625,10.44079,12.55935,11.47282,10.95759,5.85085,4.82967,3.73055,4.28244,6.75428,Desk Lamp
0.50672,0.81643,1.03016,0.06892,0.33441,1.13779,0.43707,0.57915,1.70202,2.10496,Phone Charger
1.61667,1.55943,0.59463,1.44415,1.49552,0.07981,0.76199,2.79686,3.41885,1.2102,Monitor
